cpm_id	Source	Target	attention
UHF0076	Hot therapeutic	Hot therapeutic	0.184827
UHF0076	CHP02219	Hot therapeutic	0.128325
UHF0076	CHP03352	Hot therapeutic	0.110746
UHF0076	Cold therapeutic	Hot therapeutic	0.072365
UHF0076	CHP03997	Hot therapeutic	0.024802
UHF0076	CHP06144	Hot therapeutic	0.033973
UHF0076	CHP06210	Hot therapeutic	0.143938
UHF0076	CHP06241	Hot therapeutic	0.035402
UHF0076	Moist therapeutic	Hot therapeutic	0.074316
UHF0076	CHP02219	Moist therapeutic	0.103513
UHF0076	CHP03352	Moist therapeutic	0.085717
UHF0076	CHP03997	Moist therapeutic	0.038706
UHF0076	CHP06144	Moist therapeutic	0.053099
UHF0076	CHP06210	Moist therapeutic	0.117207
UHF0076	CHP06241	Moist therapeutic	0.022818
UHF0076	Cold therapeutic	Moist therapeutic	0.116759
UHF0076	Hot therapeutic	Moist therapeutic	0.156109
UHF0076	Dry therapeutic	Moist therapeutic	0.188729
UHF0076	Moist therapeutic	Moist therapeutic	0.117282
UHF0079	CHP00360	CHP00360	0.26321
UHF0079	CHP02750	CHP00360	0.076265
UHF0079	CHP04106	CHP00360	0.134801
UHF0079	CHP06282	CHP00360	0.064136
UHF0079	Cold therapeutic	CHP00360	0.093638
UHF0079	Hot therapeutic	CHP00360	0.153465
UHF0079	Dry therapeutic	CHP00360	0.166716
UHF0079	Moist therapeutic	CHP00360	0.047796
UHF0079	CHP00360	CHP02750	0.144248
UHF0079	CHP02750	CHP02750	0.145948
UHF0079	CHP04106	CHP02750	0.231743
UHF0079	CHP06282	CHP02750	0.033994
UHF0079	Cold therapeutic	CHP02750	0.15426
UHF0079	Hot therapeutic	CHP02750	0.095518
UHF0079	Dry therapeutic	CHP02750	0.14817
UHF0079	Moist therapeutic	CHP02750	0.046207
UHF0079	CHP00360	CHP04106	0.14362
UHF0079	CHP02750	CHP04106	0.129166
UHF0079	CHP04106	CHP04106	0.254744
UHF0079	CHP06282	CHP04106	0.033735
UHF0079	Cold therapeutic	CHP04106	0.152509
UHF0079	Hot therapeutic	CHP04106	0.09451
UHF0079	Dry therapeutic	CHP04106	0.145703
UHF0079	Moist therapeutic	CHP04106	0.045938
UHF0079	CHP00360	CHP06282	0.238834
UHF0079	CHP02750	CHP06282	0.075598
UHF0079	CHP04106	CHP06282	0.133643
UHF0079	CHP06282	CHP06282	0.073336
UHF0079	Cold therapeutic	CHP06282	0.093054
UHF0079	Hot therapeutic	CHP06282	0.162833
UHF0079	Dry therapeutic	CHP06282	0.175687
UHF0079	Moist therapeutic	CHP06282	0.047021
UHF0079	Dry therapeutic	Cold therapeutic	0.141494
UHF0079	Hot therapeutic	Cold therapeutic	0.109663
UHF0079	CHP00360	Cold therapeutic	0.141324
UHF0079	Cold therapeutic	Cold therapeutic	0.163263
UHF0079	CHP02750	Cold therapeutic	0.128662
UHF0079	CHP04106	Cold therapeutic	0.227082
UHF0079	CHP06282	Cold therapeutic	0.033345
UHF0079	Moist therapeutic	Cold therapeutic	0.055124
UHF0079	Dry therapeutic	Dry therapeutic	0.16289
UHF0079	Hot therapeutic	Dry therapeutic	0.131322
UHF0079	CHP00360	Dry therapeutic	0.199466
UHF0079	Cold therapeutic	Dry therapeutic	0.121678
UHF0079	CHP02750	Dry therapeutic	0.103378
UHF0079	CHP04106	Dry therapeutic	0.181666
UHF0079	CHP06282	Dry therapeutic	0.053386
UHF0079	Moist therapeutic	Dry therapeutic	0.046295
UHF0079	Dry therapeutic	Hot therapeutic	0.164577
UHF0079	Hot therapeutic	Hot therapeutic	0.166833
UHF0079	CHP00360	Hot therapeutic	0.238812
UHF0079	Cold therapeutic	Hot therapeutic	0.10753
UHF0079	CHP02750	Hot therapeutic	0.072934
UHF0079	CHP04106	Hot therapeutic	0.128375
UHF0079	CHP06282	Hot therapeutic	0.065454
UHF0079	Moist therapeutic	Hot therapeutic	0.055488
UHF0079	CHP00360	Moist therapeutic	0.189884
UHF0079	CHP02750	Moist therapeutic	0.093087
UHF0079	CHP04106	Moist therapeutic	0.167769
UHF0079	CHP06282	Moist therapeutic	0.045894
UHF0079	Cold therapeutic	Moist therapeutic	0.147043
UHF0079	Hot therapeutic	Moist therapeutic	0.148529
UHF0079	Dry therapeutic	Moist therapeutic	0.13807
UHF0079	Moist therapeutic	Moist therapeutic	0.069705
UHF0061	CHP01118	CHP01118	0.103798
UHF0061	CHP04065	CHP01118	0.045628
UHF0061	CHP05194	CHP01118	0.041905
UHF0061	CHP06279	CHP01118	0.063722
UHF0061	Cold therapeutic	CHP01118	0.073905
UHF0061	Hot therapeutic	CHP01118	0.164301
UHF0061	Moist therapeutic	CHP01118	0.16701
UHF0061	CHP02219	CHP01118	0.051371
UHF0061	CHP02566	CHP01118	0.020624
UHF0061	CHP03800	CHP01118	0.022172
UHF0061	CHP06210	CHP01118	0.140033
UHF0061	Dry therapeutic	CHP01118	0.073185
UHF0061	CHP04697	CHP01118	0.020635
UHF0061	CHP06144	CHP01118	0.011767
UHF0061	CHP02219	CHP02219	0.087933
UHF0061	CHP04697	CHP02219	0.043862
UHF0061	CHP06144	CHP02219	0.032375
UHF0061	CHP06210	CHP02219	0.205467
UHF0061	Cold therapeutic	CHP02219	0.092202
UHF0061	Hot therapeutic	CHP02219	0.17118
UHF0061	Dry therapeutic	CHP02219	0.147435
UHF0061	CHP01118	CHP02219	0.04623
UHF0061	CHP02566	CHP02219	0.020165
UHF0061	CHP03800	CHP02219	0.02193
UHF0061	CHP04065	CHP02219	0.024945
UHF0061	Moist therapeutic	CHP02219	0.075868
UHF0061	CHP05194	CHP02219	0.017875
UHF0061	CHP06279	CHP02219	0.01258
UHF0061	CHP02566	CHP02566	0.036649
UHF0061	CHP03800	CHP02566	0.032139
UHF0061	CHP04697	CHP02566	0.048712
UHF0061	CHP05194	CHP02566	0.039802
UHF0061	CHP06144	CHP02566	0.031891
UHF0061	Dry therapeutic	CHP02566	0.111454
UHF0061	Moist therapeutic	CHP02566	0.106075
UHF0061	Cold therapeutic	CHP02566	0.127685
UHF0061	CHP01118	CHP02566	0.052214
UHF0061	CHP02219	CHP02566	0.054801
UHF0061	CHP04065	CHP02566	0.027165
UHF0061	CHP06210	CHP02566	0.147386
UHF0061	Hot therapeutic	CHP02566	0.162688
UHF0061	CHP06279	CHP02566	0.021397
UHF0061	CHP02566	CHP03800	0.028844
UHF0061	CHP03800	CHP03800	0.040956
UHF0061	CHP04697	CHP03800	0.048459
UHF0061	CHP05194	CHP03800	0.03963
UHF0061	CHP06144	CHP03800	0.031835
UHF0061	Dry therapeutic	CHP03800	0.111177
UHF0061	Moist therapeutic	CHP03800	0.105468
UHF0061	Cold therapeutic	CHP03800	0.128511
UHF0061	CHP01118	CHP03800	0.05198
UHF0061	CHP02219	CHP03800	0.05455
UHF0061	CHP04065	CHP03800	0.027047
UHF0061	CHP06210	CHP03800	0.146654
UHF0061	Hot therapeutic	CHP03800	0.163667
UHF0061	CHP06279	CHP03800	0.021308
UHF0061	CHP01118	CHP04065	0.08909
UHF0061	CHP04065	CHP04065	0.054395
UHF0061	CHP05194	CHP04065	0.041832
UHF0061	CHP06279	CHP04065	0.063513
UHF0061	Cold therapeutic	CHP04065	0.074312
UHF0061	Hot therapeutic	CHP04065	0.16903
UHF0061	Moist therapeutic	CHP04065	0.170334
UHF0061	CHP02219	CHP04065	0.050803
UHF0061	CHP02566	CHP04065	0.020546
UHF0061	CHP03800	CHP04065	0.022135
UHF0061	CHP06210	CHP04065	0.138274
UHF0061	Dry therapeutic	CHP04065	0.0731
UHF0061	CHP04697	CHP04065	0.020848
UHF0061	CHP06144	CHP04065	0.011863
UHF0061	CHP02219	CHP04697	0.061662
UHF0061	CHP04697	CHP04697	0.083174
UHF0061	CHP06144	CHP04697	0.052727
UHF0061	CHP06210	CHP04697	0.160531
UHF0061	Cold therapeutic	CHP04697	0.148414
UHF0061	Hot therapeutic	CHP04697	0.123274
UHF0061	Dry therapeutic	CHP04697	0.161226
UHF0061	CHP01118	CHP04697	0.024677
UHF0061	CHP02566	CHP04697	0.023153
UHF0061	CHP03800	CHP04697	0.026316
UHF0061	CHP04065	CHP04697	0.012119
UHF0061	Moist therapeutic	CHP04697	0.071757
UHF0061	CHP05194	CHP04697	0.038909
UHF0061	CHP06279	CHP04697	0.012055
UHF0061	CHP01118	CHP05194	0.068571
UHF0061	CHP04065	CHP05194	0.032853
UHF0061	CHP05194	CHP05194	0.078196
UHF0061	CHP06279	CHP05194	0.064622
UHF0061	Cold therapeutic	CHP05194	0.13393
UHF0061	Hot therapeutic	CHP05194	0.118418
UHF0061	Moist therapeutic	CHP05194	0.169738
UHF0061	CHP02219	CHP05194	0.031324
UHF0061	CHP02566	CHP05194	0.023728
UHF0061	CHP03800	CHP05194	0.026813
UHF0061	CHP06210	CHP05194	0.08525
UHF0061	Dry therapeutic	CHP05194	0.085196
UHF0061	CHP04697	CHP05194	0.049338
UHF0061	CHP06144	CHP05194	0.031976
UHF0061	CHP02219	CHP06144	0.059797
UHF0061	CHP04697	CHP06144	0.0704
UHF0061	CHP06144	CHP06144	0.064653
UHF0061	CHP06210	CHP06144	0.155698
UHF0061	Cold therapeutic	CHP06144	0.153686
UHF0061	Hot therapeutic	CHP06144	0.121719
UHF0061	Dry therapeutic	CHP06144	0.167155
UHF0061	CHP01118	CHP06144	0.024718
UHF0061	CHP02566	CHP06144	0.022853
UHF0061	CHP03800	CHP06144	0.025958
UHF0061	CHP04065	CHP06144	0.012142
UHF0061	Moist therapeutic	CHP06144	0.071013
UHF0061	CHP05194	CHP06144	0.038312
UHF0061	CHP06279	CHP06144	0.012075
UHF0061	CHP02219	CHP06210	0.076919
UHF0061	CHP04697	CHP06210	0.043015
UHF0061	CHP06144	CHP06210	0.031744
UHF0061	CHP06210	CHP06210	0.22515
UHF0061	Cold therapeutic	CHP06210	0.090388
UHF0061	Hot therapeutic	CHP06210	0.170262
UHF0061	Dry therapeutic	CHP06210	0.147223
UHF0061	CHP01118	CHP06210	0.045387
UHF0061	CHP02566	CHP06210	0.019781
UHF0061	CHP03800	CHP06210	0.021507
UHF0061	CHP04065	CHP06210	0.024497
UHF0061	Moist therapeutic	CHP06210	0.074383
UHF0061	CHP05194	CHP06210	0.01745
UHF0061	CHP06279	CHP06210	0.01229
UHF0061	CHP01118	CHP06279	0.099584
UHF0061	CHP04065	CHP06279	0.047096
UHF0061	CHP05194	CHP06279	0.061169
UHF0061	CHP06279	CHP06279	0.183259
UHF0061	Cold therapeutic	CHP06279	0.068984
UHF0061	Hot therapeutic	CHP06279	0.109344
UHF0061	Moist therapeutic	CHP06279	0.263182
UHF0061	CHP02219	CHP06279	0.021437
UHF0061	CHP02566	CHP06279	0.011897
UHF0061	CHP03800	CHP06279	0.012987
UHF0061	CHP06210	CHP06279	0.05997
UHF0061	Dry therapeutic	CHP06279	0.03558
UHF0061	CHP04697	CHP06279	0.016655
UHF0061	CHP06144	CHP06279	0.008834
UHF0061	Cold therapeutic	Cold therapeutic	0.149466
UHF0061	Hot therapeutic	Cold therapeutic	0.139219
UHF0061	CHP02566	Cold therapeutic	0.026448
UHF0061	CHP03800	Cold therapeutic	0.030161
UHF0061	Dry therapeutic	Cold therapeutic	0.128649
UHF0061	CHP04697	Cold therapeutic	0.060436
UHF0061	Moist therapeutic	Cold therapeutic	0.103049
UHF0061	CHP05194	Cold therapeutic	0.049176
UHF0061	CHP06144	Cold therapeutic	0.045226
UHF0061	CHP02219	Cold therapeutic	0.048298
UHF0061	CHP06210	Cold therapeutic	0.127329
UHF0061	CHP01118	Cold therapeutic	0.042576
UHF0061	CHP04065	Cold therapeutic	0.020896
UHF0061	CHP06279	Cold therapeutic	0.0291
UHF0061	Dry therapeutic	Dry therapeutic	0.160397
UHF0061	Hot therapeutic	Dry therapeutic	0.147515
UHF0061	CHP02219	Dry therapeutic	0.071066
UHF0061	Cold therapeutic	Dry therapeutic	0.12369
UHF0061	CHP04697	Dry therapeutic	0.06041
UHF0061	CHP06144	Dry therapeutic	0.046838
UHF0061	CHP06210	Dry therapeutic	0.185087
UHF0061	CHP02566	Dry therapeutic	0.021101
UHF0061	CHP03800	Dry therapeutic	0.023556
UHF0061	CHP05194	Dry therapeutic	0.027468
UHF0061	Moist therapeutic	Dry therapeutic	0.070177
UHF0061	CHP01118	Dry therapeutic	0.033665
UHF0061	CHP04065	Dry therapeutic	0.017596
UHF0061	CHP06279	Dry therapeutic	0.011419
UHF0061	Moist therapeutic	Hot therapeutic	0.113254
UHF0061	Hot therapeutic	Hot therapeutic	0.179403
UHF0061	CHP01118	Hot therapeutic	0.065091
UHF0061	CHP04065	Hot therapeutic	0.034717
UHF0061	Cold therapeutic	Hot therapeutic	0.09744
UHF0061	CHP05194	Hot therapeutic	0.029599
UHF0061	CHP06279	Hot therapeutic	0.032217
UHF0061	CHP02566	Hot therapeutic	0.023701
UHF0061	CHP03800	Hot therapeutic	0.026207
UHF0061	CHP04697	Hot therapeutic	0.033103
UHF0061	CHP06144	Hot therapeutic	0.02335
UHF0061	Dry therapeutic	Hot therapeutic	0.110707
UHF0061	CHP02219	Hot therapeutic	0.06336
UHF0061	CHP06210	Hot therapeutic	0.167963
UHF0061	Moist therapeutic	Moist therapeutic	0.191729
UHF0061	Hot therapeutic	Moist therapeutic	0.138928
UHF0061	CHP01118	Moist therapeutic	0.085884
UHF0061	CHP04065	Moist therapeutic	0.043663
UHF0061	Cold therapeutic	Moist therapeutic	0.091188
UHF0061	CHP05194	Moist therapeutic	0.056734
UHF0061	CHP06279	Moist therapeutic	0.08971
UHF0061	CHP02566	Moist therapeutic	0.019808
UHF0061	CHP03800	Moist therapeutic	0.021784
UHF0061	CHP04697	Moist therapeutic	0.029854
UHF0061	CHP06144	Moist therapeutic	0.017851
UHF0061	Dry therapeutic	Moist therapeutic	0.069505
UHF0061	CHP02219	Moist therapeutic	0.038416
UHF0061	CHP06210	Moist therapeutic	0.104848
UHF0098	CHP04000	CHP04000	0.224963
UHF0098	CHP04697	CHP04000	0.075863
UHF0098	CHP06240	CHP04000	0.087203
UHF0098	CHP06241	CHP04000	0.086804
UHF0098	Cold therapeutic	CHP04000	0.164045
UHF0098	Hot therapeutic	CHP04000	0.048735
UHF0098	Dry therapeutic	CHP04000	0.197569
UHF0098	CHP06255	CHP04000	0.047828
UHF0098	Moist therapeutic	CHP04000	0.067048
UHF0098	CHP04000	CHP04697	0.205366
UHF0098	CHP04697	CHP04697	0.088254
UHF0098	CHP06240	CHP04697	0.08636
UHF0098	CHP06241	CHP04697	0.086007
UHF0098	Cold therapeutic	CHP04697	0.16944
UHF0098	Hot therapeutic	CHP04697	0.048396
UHF0098	Dry therapeutic	CHP04697	0.2022
UHF0098	CHP06255	CHP04697	0.047473
UHF0098	Moist therapeutic	CHP04697	0.066621
UHF0098	CHP04000	CHP06240	0.200606
UHF0098	CHP04697	CHP06240	0.073567
UHF0098	CHP06240	CHP06240	0.105264
UHF0098	CHP06241	CHP06240	0.084674
UHF0098	Cold therapeutic	CHP06240	0.171076
UHF0098	Hot therapeutic	CHP06240	0.047845
UHF0098	Dry therapeutic	CHP06240	0.204127
UHF0098	CHP06255	CHP06240	0.046898
UHF0098	Moist therapeutic	CHP06240	0.065946
UHF0098	CHP04000	CHP06241	0.185415
UHF0098	CHP04697	CHP06241	0.063065
UHF0098	CHP06240	CHP06241	0.071482
UHF0098	CHP06241	CHP06241	0.231004
UHF0098	Cold therapeutic	CHP06241	0.101421
UHF0098	Hot therapeutic	CHP06241	0.043162
UHF0098	Dry therapeutic	CHP06241	0.251042
UHF0098	CHP06255	CHP06241	0.016269
UHF0098	Moist therapeutic	CHP06241	0.037155
UHF0098	CHP06255	CHP06255	0.127763
UHF0098	Cold therapeutic	CHP06255	0.217104
UHF0098	Hot therapeutic	CHP06255	0.092624
UHF0098	Moist therapeutic	CHP06255	0.159127
UHF0098	CHP04000	CHP06255	0.140331
UHF0098	CHP04697	CHP06255	0.051724
UHF0098	CHP06240	CHP06255	0.058716
UHF0098	Dry therapeutic	CHP06255	0.130896
UHF0098	CHP06241	CHP06255	0.021766
UHF0098	Dry therapeutic	Cold therapeutic	0.178218
UHF0098	Cold therapeutic	Cold therapeutic	0.191521
UHF0098	CHP04000	Cold therapeutic	0.176933
UHF0098	CHP04697	Cold therapeutic	0.067925
UHF0098	CHP06240	Cold therapeutic	0.080934
UHF0098	CHP06241	Cold therapeutic	0.057404
UHF0098	CHP06255	Cold therapeutic	0.078359
UHF0098	Moist therapeutic	Cold therapeutic	0.103038
UHF0098	Hot therapeutic	Cold therapeutic	0.065745
UHF0098	Dry therapeutic	Dry therapeutic	0.220769
UHF0098	Cold therapeutic	Dry therapeutic	0.15381
UHF0098	CHP04000	Dry therapeutic	0.185307
UHF0098	CHP04697	Dry therapeutic	0.06998
UHF0098	CHP06240	Dry therapeutic	0.083838
UHF0098	CHP06241	Dry therapeutic	0.115116
UHF0098	CHP06255	Dry therapeutic	0.042686
UHF0098	Moist therapeutic	Dry therapeutic	0.07114
UHF0098	Hot therapeutic	Dry therapeutic	0.057371
UHF0098	CHP04000	Hot therapeutic	0.144664
UHF0098	CHP04697	Hot therapeutic	0.05128
UHF0098	CHP06240	Hot therapeutic	0.058394
UHF0098	CHP06241	Hot therapeutic	0.070307
UHF0098	Cold therapeutic	Hot therapeutic	0.169188
UHF0098	Hot therapeutic	Hot therapeutic	0.104273
UHF0098	Dry therapeutic	Hot therapeutic	0.179905
UHF0098	CHP06255	Hot therapeutic	0.086286
UHF0098	Moist therapeutic	Hot therapeutic	0.13569
UHF0098	Moist therapeutic	Moist therapeutic	0.158899
UHF0098	Cold therapeutic	Moist therapeutic	0.201218
UHF0098	CHP06255	Moist therapeutic	0.115471
UHF0098	CHP04000	Moist therapeutic	0.133502
UHF0098	CHP04697	Moist therapeutic	0.049161
UHF0098	CHP06240	Moist therapeutic	0.056505
UHF0098	Dry therapeutic	Moist therapeutic	0.150508
UHF0098	Hot therapeutic	Moist therapeutic	0.103072
UHF0098	CHP06241	Moist therapeutic	0.031627
UHF0090	CHP02750	CHP02750	0.239291
UHF0090	CHP04106	CHP02750	0.174664
UHF0090	Cold therapeutic	CHP02750	0.158573
UHF0090	Hot therapeutic	CHP02750	0.108389
UHF0090	Dry therapeutic	CHP02750	0.183525
UHF0090	Moist therapeutic	CHP02750	0.112442
UHF0090	CHP06279	CHP02750	0.023147
UHF0090	CHP02750	CHP04106	0.222137
UHF0090	CHP04106	CHP04106	0.193712
UHF0090	Cold therapeutic	CHP04106	0.156114
UHF0090	Hot therapeutic	CHP04106	0.109677
UHF0090	Dry therapeutic	CHP04106	0.181657
UHF0090	Moist therapeutic	CHP04106	0.113704
UHF0090	CHP06279	CHP04106	0.023129
UHF0090	CHP06279	CHP06279	0.209424
UHF0090	Cold therapeutic	CHP06279	0.1396
UHF0090	Hot therapeutic	CHP06279	0.136446
UHF0090	Moist therapeutic	CHP06279	0.284605
UHF0090	Dry therapeutic	CHP06279	0.095637
UHF0090	CHP02750	CHP06279	0.074998
UHF0090	CHP04106	CHP06279	0.059357
UHF0090	Dry therapeutic	Cold therapeutic	0.171163
UHF0090	Cold therapeutic	Cold therapeutic	0.158671
UHF0090	CHP02750	Cold therapeutic	0.207049
UHF0090	CHP04106	Cold therapeutic	0.165031
UHF0090	Moist therapeutic	Cold therapeutic	0.133442
UHF0090	Hot therapeutic	Cold therapeutic	0.117025
UHF0090	CHP06279	Cold therapeutic	0.047743
UHF0090	Dry therapeutic	Dry therapeutic	0.184978
UHF0090	Cold therapeutic	Dry therapeutic	0.152511
UHF0090	CHP02750	Dry therapeutic	0.213023
UHF0090	CHP04106	Dry therapeutic	0.169679
UHF0090	Moist therapeutic	Dry therapeutic	0.127833
UHF0090	Hot therapeutic	Dry therapeutic	0.119785
UHF0090	CHP06279	Dry therapeutic	0.032472
UHF0090	CHP02750	Hot therapeutic	0.160232
UHF0090	CHP04106	Hot therapeutic	0.127091
UHF0090	Cold therapeutic	Hot therapeutic	0.14842
UHF0090	Hot therapeutic	Hot therapeutic	0.145801
UHF0090	Dry therapeutic	Hot therapeutic	0.164366
UHF0090	Moist therapeutic	Hot therapeutic	0.17375
UHF0090	CHP06279	Hot therapeutic	0.080389
UHF0090	Moist therapeutic	Moist therapeutic	0.226253
UHF0090	CHP06279	Moist therapeutic	0.136735
UHF0090	CHP02750	Moist therapeutic	0.125391
UHF0090	CHP04106	Moist therapeutic	0.09949
UHF0090	Dry therapeutic	Moist therapeutic	0.136379
UHF0090	Cold therapeutic	Moist therapeutic	0.140214
UHF0090	Hot therapeutic	Moist therapeutic	0.135786
UHF0096	CHP01118	CHP01118	0.201757
UHF0096	Cold therapeutic	CHP01118	0.127777
UHF0096	Hot therapeutic	CHP01118	0.184674
UHF0096	Moist therapeutic	CHP01118	0.141129
UHF0096	CHP02566	CHP01118	0.059079
UHF0096	Dry therapeutic	CHP01118	0.091281
UHF0096	CHP02750	CHP01118	0.050553
UHF0096	CHP03731	CHP01118	0.036311
UHF0096	CHP04106	CHP01118	0.050482
UHF0096	CHP05408	CHP01118	0.029218
UHF0096	CHP06144	CHP01118	0.027624
UHF0096	CHP02566	CHP02566	0.061
UHF0096	CHP02750	CHP02566	0.083485
UHF0096	CHP03731	CHP02566	0.063025
UHF0096	CHP04106	CHP02566	0.085229
UHF0096	CHP05408	CHP02566	0.049586
UHF0096	CHP06144	CHP02566	0.049539
UHF0096	Dry therapeutic	CHP02566	0.133456
UHF0096	Moist therapeutic	CHP02566	0.074504
UHF0096	Cold therapeutic	CHP02566	0.17594
UHF0096	CHP01118	CHP02566	0.090794
UHF0096	Hot therapeutic	CHP02566	0.133389
UHF0096	CHP02750	CHP02750	0.138109
UHF0096	CHP03731	CHP02750	0.088865
UHF0096	CHP04106	CHP02750	0.118817
UHF0096	CHP05408	CHP02750	0.069305
UHF0096	CHP06144	CHP02750	0.070708
UHF0096	Cold therapeutic	CHP02750	0.194526
UHF0096	Hot therapeutic	CHP02750	0.050669
UHF0096	Dry therapeutic	CHP02750	0.18577
UHF0096	CHP02566	CHP02750	0.026447
UHF0096	Moist therapeutic	CHP02750	0.033467
UHF0096	CHP01118	CHP02750	0.02325
UHF0096	CHP02750	CHP03731	0.111485
UHF0096	CHP03731	CHP03731	0.112333
UHF0096	CHP04106	CHP03731	0.115244
UHF0096	CHP05408	CHP03731	0.067802
UHF0096	CHP06144	CHP03731	0.070683
UHF0096	Cold therapeutic	CHP03731	0.199342
UHF0096	Hot therapeutic	CHP03731	0.049918
UHF0096	Dry therapeutic	CHP03731	0.191228
UHF0096	CHP02566	CHP03731	0.02592
UHF0096	Moist therapeutic	CHP03731	0.032611
UHF0096	CHP01118	CHP03731	0.023358
UHF0096	CHP02750	CHP04106	0.116303
UHF0096	CHP03731	CHP04106	0.08931
UHF0096	CHP04106	CHP04106	0.1468
UHF0096	CHP05408	CHP04106	0.069741
UHF0096	CHP06144	CHP04106	0.070692
UHF0096	Cold therapeutic	CHP04106	0.191183
UHF0096	Hot therapeutic	CHP04106	0.050594
UHF0096	Dry therapeutic	CHP04106	0.182389
UHF0096	CHP02566	CHP04106	0.026481
UHF0096	Moist therapeutic	CHP04106	0.033569
UHF0096	CHP01118	CHP04106	0.022925
UHF0096	CHP02750	CHP05408	0.113299
UHF0096	CHP03731	CHP05408	0.088535
UHF0096	CHP04106	CHP05408	0.117155
UHF0096	CHP05408	CHP05408	0.085789
UHF0096	CHP06144	CHP05408	0.071652
UHF0096	Cold therapeutic	CHP05408	0.199076
UHF0096	Hot therapeutic	CHP05408	0.050944
UHF0096	Dry therapeutic	CHP05408	0.189861
UHF0096	CHP02566	CHP05408	0.026422
UHF0096	Moist therapeutic	CHP05408	0.033257
UHF0096	CHP01118	CHP05408	0.023943
UHF0096	CHP02750	CHP06144	0.108568
UHF0096	CHP03731	CHP06144	0.085202
UHF0096	CHP04106	CHP06144	0.112325
UHF0096	CHP05408	CHP06144	0.06621
UHF0096	CHP06144	CHP06144	0.090851
UHF0096	Cold therapeutic	CHP06144	0.208103
UHF0096	Hot therapeutic	CHP06144	0.048976
UHF0096	Dry therapeutic	CHP06144	0.199305
UHF0096	CHP02566	CHP06144	0.025387
UHF0096	Moist therapeutic	CHP06144	0.031895
UHF0096	CHP01118	CHP06144	0.023108
UHF0096	Cold therapeutic	Cold therapeutic	0.20603
UHF0096	Hot therapeutic	Cold therapeutic	0.06718
UHF0096	CHP02566	Cold therapeutic	0.03101
UHF0096	Dry therapeutic	Cold therapeutic	0.18921
UHF0096	CHP02750	Cold therapeutic	0.099806
UHF0096	CHP03731	Cold therapeutic	0.08379
UHF0096	CHP04106	Cold therapeutic	0.104073
UHF0096	CHP05408	Cold therapeutic	0.064126
UHF0096	CHP06144	Cold therapeutic	0.07359
UHF0096	CHP01118	Cold therapeutic	0.040448
UHF0096	Moist therapeutic	Cold therapeutic	0.040441
UHF0096	Dry therapeutic	Dry therapeutic	0.197014
UHF0096	Cold therapeutic	Dry therapeutic	0.206725
UHF0096	CHP02750	Dry therapeutic	0.104093
UHF0096	CHP03731	Dry therapeutic	0.087492
UHF0096	CHP04106	Dry therapeutic	0.108678
UHF0096	CHP05408	Dry therapeutic	0.066883
UHF0096	CHP06144	Dry therapeutic	0.07669
UHF0096	CHP02566	Dry therapeutic	0.026688
UHF0096	Moist therapeutic	Dry therapeutic	0.036719
UHF0096	CHP01118	Dry therapeutic	0.03357
UHF0096	Hot therapeutic	Dry therapeutic	0.055547
UHF0096	Moist therapeutic	Hot therapeutic	0.100961
UHF0096	Hot therapeutic	Hot therapeutic	0.153558
UHF0096	CHP01118	Hot therapeutic	0.136827
UHF0096	CHP02566	Hot therapeutic	0.056988
UHF0096	CHP02750	Hot therapeutic	0.070794
UHF0096	CHP03731	Hot therapeutic	0.052791
UHF0096	CHP04106	Hot therapeutic	0.072022
UHF0096	CHP05408	Hot therapeutic	0.041712
UHF0096	CHP06144	Hot therapeutic	0.040939
UHF0096	Dry therapeutic	Hot therapeutic	0.116538
UHF0096	Cold therapeutic	Hot therapeutic	0.156749
UHF0096	Moist therapeutic	Moist therapeutic	0.114183
UHF0096	Hot therapeutic	Moist therapeutic	0.150032
UHF0096	CHP01118	Moist therapeutic	0.154988
UHF0096	CHP02566	Moist therapeutic	0.051951
UHF0096	CHP02750	Moist therapeutic	0.070817
UHF0096	CHP03731	Moist therapeutic	0.051586
UHF0096	CHP04106	Moist therapeutic	0.071782
UHF0096	CHP05408	Moist therapeutic	0.040931
UHF0096	CHP06144	Moist therapeutic	0.038578
UHF0096	Dry therapeutic	Moist therapeutic	0.112974
UHF0096	Cold therapeutic	Moist therapeutic	0.14205
UHF0084	CHP01757	CHP01757	0.517937
UHF0084	CHP02750	CHP01757	0.030841
UHF0084	CHP04106	CHP01757	0.02893
UHF0084	CHP04697	CHP01757	0.018111
UHF0084	CHP04902	CHP01757	0.031268
UHF0084	Cold therapeutic	CHP01757	0.05322
UHF0084	Hot therapeutic	CHP01757	0.132267
UHF0084	Dry therapeutic	CHP01757	0.072804
UHF0084	CHP02305	CHP01757	0.016019
UHF0084	CHP02566	CHP01757	0.007638
UHF0084	Moist therapeutic	CHP01757	0.018337
UHF0084	CHP02023	CHP01757	0.01994
UHF0084	CHP04453	CHP01757	0.034042
UHF0084	CHP06255	CHP01757	0.004932
UHF0084	CHP06320	CHP01757	0.008738
UHF0084	CHP06279	CHP01757	0.005068
UHF0084	CHP02023	CHP02023	0.115228
UHF0084	CHP04453	CHP02023	0.136549
UHF0084	CHP06255	CHP02023	0.023974
UHF0084	CHP06279	CHP02023	0.037259
UHF0084	CHP06320	CHP02023	0.039373
UHF0084	Cold therapeutic	CHP02023	0.105677
